POLITICAL_UNIT,NAME,WGMS_ID,YEAR,TIME_SYSTEM,BEGIN_PERIOD,END_WINTER,END_PERIOD,ELA_PREFIX,ELA,ELA_UNC,MIN_SITES_ACC,MAX_SITES_ACC,MIN_SITES_ABL,MAX_SITES_ABL,ACC_AREA,ACC_AREA_UNC,ABL_AREA,ABL_AREA_UNC,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CH,ALLALIN,394,2008,,20070921,20089999,20080916,,3435,,,,,,3.74563,,5.7175,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2009,,20080916,20099999,20090921,,3305,,,,,,5.37,,4.48187,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2010,,20090922,20109999,20100911,,3585,,,,,,2.56813,,7.25312,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2011,,20100911,20119999,20110906,,3585,,,,,,2.5925,,7.17625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2012,,20110906,20129999,20121005,,3645,,,,,,2.01375,,7.6975,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2013,,20121005,20139999,20130829,,3105,,,,,,7.68063,,2.03063,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2014,,20130829,20149999,20140902,,3285,,,,,,5.79063,,3.92062,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",winter balance = reoconstructed
CH,ALLALIN,394,2015,FLO,20140902,,20150921,,3385,30.0,1,1,6,6,4.607500076293945,0.2303750067949295,5.051249980926514,0.2525624930858612,"Andreas Bauder, Matthias Huss","Laboratory of Hydraulics, Hydrology and Glaciology, ETH Zürich, Zürich, Switzerland","Huss, M., Dhulst, L. and Bauder, A. (2015). New long-term mass balance series for the Swiss Alps. Journal of Glaciology, 61 (227), 551-562.",
CH,ALLALIN,394,2016,FLO,20150921,,20160822,,3445,,,,,,3.96,,5.699,,VAW / ETH Zürich (Andreas Bauder),VAW / ETH Zürich,"Huss et. al (2015), Glaciological Reports No 87-136, http://www.glamos.ch",
CH,ALLALIN,394,2017,FLO,20160822,20170430,20170821,,4165,,,,,,0.0,,9.646,,Andreas Bauder,VAW / ETH Zürich,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,ALLALIN,394,2018,FLO,20170821,20180430,20180906,,3605,,,,,,2.315,,7.331,,Andreas Bauder,VAW / ETH Zuerich,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,ALLALIN,394,2019,FLO,20180906,,20190830,,3445,,,,,,3.917,,5.636,,Andreas Bauder,VAW / ETH Zuerich,"Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series",
CH,ALLALIN,394,2020,FLO,20190830,20200430,20200904,,3365,,,,,,4.681,,4.872,,Andreas Bauder,VAW / ETH Zuerich,"Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series",
CH,ALLALIN,394,2021,FLO,20200904,20210430,20210902,,3385,,,,,,4.49,,5.063,,Andreas Bauder,VAW / ETH Zuerich,"unpublished / http://www.glamos.ch, doi:10.18752/glrep_series",
CH,BASODINO,463,1992,FXD,19919999,,19921016,,2840,,5,,5,,,,,,Giovanni Kappenberger,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,Data provided by Atsumu Ohmura.
CH,BASODINO,463,1993,FXD,19929999,,19939999,,2845,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1994,FXD,19939999,,19949999,,2800,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1995,FXD,19949999,,19959999,,2785,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1996,FXD,19959999,,19969999,,2820,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1997,FXD,19969999,,19979999,,2865,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1998,FXD,19979999,,19989999,>,3200,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,1999,FXD,19989999,,19999999,,3100,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,2000,FXD,19991006,,20001025,,3000,,5,,5,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BASODINO,463,2001,FXD,20001025,20010521,20010908,,2765,,5,,5,,,,,,Giovanni Kappenberger,,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BASODINO,463,2002,,20010908,20020616,20020928,,2880,,,,,,,,,,Giovanni Kappenberger,,WGMS (2008): FoG 2000-2005 (Vol. IX).,Data reported for MBB No. 8.
CH,BASODINO,463,2003,,20020928,20030506,20030922,>,3300,,,,,,,,,,Giovanni Kappenberger,,WGMS (2005): GMBB No. 8 (2002-2003). WGMS (2008): FoG 2000-2005 (Vol. IX).,Data reported for MBB No. 8.
CH,BASODINO,463,2004,,20030922,20040519,20041003,,2950,,,,,,,,,,Giovanni Kappenberger,,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BASODINO,463,2005,,20041003,20050506,20050916,,3100,,,,,,,,,,Giovanni Kappenberger,,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BASODINO,463,2006,,20050916,20060503,20061114,>,3300,,,,,,,,,,Giovanni Kappenberger,,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,
CH,BASODINO,463,2007,,20061114,20070501,20071007,,3100,,,,,,,,,,Giovanni Kappenberger,,WGMS (2009): GMBB No. 10 (2006-2007). WGMS (2012): FoG 2005-2010 (Vol. X).,
CH,BASODINO,463,2008,OTH,20071007,20080507,20080911,,3100,,,,,,0.046,,2.234,,Giovanni Kappenberger,(private),WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,Reference: Glaciological Reports and http://glaciology.ethz.ch/
CH,BASODINO,463,2009,OTH,20080911,20090520,20090910,,2750,,,,,,1.596,,0.684,,Giovanni Kappenberger,(private),WGMS (2011): GMBB No. 11 (2008-2009). WGMS (2012): FoG 2005-2010 (Vol. X).,Reference: Glaciological Reports and http://glaciology.ethz.ch/
CH,BASODINO,463,2010,OTH,20090910,20100520,20100920,,2990,,,,,,0.684,,1.596,,Giovanni Kappenberger,(private),WGMS (2013): GMBB No. 12 (2010-2011). WGMS (2012): FoG 2005-2010 (Vol. X).,Reference: Glaciological Reports and http://glaciology.ethz.ch/. WGMS comment: Year was reported as 2009/2010
CH,BASODINO,463,2011,,20100911,,20110906,>,3135,,,,,,,,,,VAW / ETH Zürich,VAW / ETH Zürich,WGMS (2013): GMBB No. 12 (2010-2011).,
CH,BASODINO,463,2012,OTH,20110906,20120514,20120907,,3125,,,,,,0.068,,2.212,,Giovanni Kappenberger,(private),Glaciological Reports and http://glaciology.ethz.ch/,
CH,BASODINO,463,2013,OTH,20120907,20130507,20130913,,2885,,,,,,0.958,,0.884,,Giovanni Kappenberger,(private),Reference: Glaciological Reports and http://glaciology.ethz.ch/,
CH,BASODINO,463,2014,FLO,20130913,20140516,20140926,,2920,,,,,,0.684,,1.596,,Giovanni Kappenberger,(private),"Huss et. al (2015), Glaciological Reports No 117-132 and http://glaciology.ethz.ch/swiss-glaciers/",
CH,BASODINO,463,2015,FLO,20140926,20150525,20150926,,3125,,,,,,0.0179999992251396,,1.822999954223633,,Giovanni Kappenberger,(private),"Huss et al. (2015), Glaciological Reports No 117-134 and http://www.glamos.ch",
CH,BASODINO,463,2016,FLO,20150926,20160524,20161004,,3125,,,,,,0.018,,1.823,,"VAW / ETH Zürich (Giovanni Kappenberger, Andreas Bauder)",VAW / ETH Zürich,"Huss et. al (2015), Glaciological Reports No 117-136, http://www.glamos.ch",
CH,BASODINO,463,2017,FLO,20161004,20170509,20170908,,3125,,,,,,0.018,,1.74,,Giovanni Kappenberger,VAW / ETH Zürich,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,BASODINO,463,2018,FLO,20170908,20180507,20181026,,3155,,,,,,0.0,,1.758,,Giovanni Kappenberger,VAW / ETH Zuerich,"Glaciological Reports (1881-2018), http://www.glamos.ch",
CH,BASODINO,463,2019,FLO,20181026,20190507,20190917,,2975,,,,,,0.527,,1.23,,Giovanni Kappenberger,VAW / ETH Zuerich,"Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series",
CH,BASODINO,463,2020,FLO,20190917,20200423,20200921,,3055,,,,,,0.164,,1.476,,"Giovanni Kappenberger, Andreas Bauder",VAW / ETH Zuerich,"Glaciological Reports (1881-2020), http://www.glamos.ch, doi:10.18752/glrep_series",
CH,CLARIDENFIRN,2660,1915,,19140928,19150516,19150808,,2565,,,,,,6.04563,,0.77687,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1916,,19150808,19160525,19160815,,2595,,,,,,5.84063,,0.96625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1917,,19160815,19170525,19170926,,2755,,,,,,3.9725,,2.81688,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1918,,19170926,19180525,19180918,,2635,,,,,,5.55687,,1.20562,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1919,,19180918,19190525,19190917,,2615,,,,,,5.685,,1.06313,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1920,,19190917,19200525,19200925,,2745,,,,,,4.04938,,2.685,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1921,,19200925,19210525,19210915,,3055,,,,,,0.18375,,6.52937,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1922,,19210915,19220525,19220925,,2725,,,,,,4.2525,,2.44375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1923,,19220925,19230525,19230912,,2655,,,,,,5.33375,,1.34125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1924,,19230912,19240525,19240917,,2645,,,,,,5.38188,,1.27813,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1925,,19240917,19250606,19250901,,2715,,,,,,4.2425,,2.40125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1926,,19250901,19260525,19260911,,2665,,,,,,5.10625,,1.5175,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1927,,19260911,19270525,19270923,,2705,,,,,,4.4625,,2.13875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1928,,19270923,19280525,19280912,,2965,,,,,,1.10875,,5.47687,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1929,,19280912,19290525,19290915,,2905,,,,,,2.09563,,4.47312,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1930,,19290915,19300531,19300926,,2785,,,,,,3.50688,,3.03875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1931,,19300926,19310626,19310916,,2675,,,,,,4.96,,1.5675,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1932,,19310916,19320613,19320915,,2895,,,,,,2.36813,,4.14,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1933,,19320915,19330605,19330912,,2685,,,,,,4.7175,,1.77125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1934,,19330912,19340525,19340919,,2905,,,,,,1.97125,,4.495,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1935,,19340919,19350525,19350916,,2745,,,,,,3.8825,,2.5575,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1936,,19350916,19360525,19360920,,2745,,,,,,3.85312,,2.30875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1937,,19360920,19370525,19370920,,2655,,,,,,5.07562,,1.08625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1938,,19370920,19380604,19380914,,2775,,,,,,3.61,,2.54813,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1939,,19380914,19390611,19390924,,2835,,,,,,3.07125,,3.08562,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1940,,19390924,19400525,19400925,,2605,,,,,,5.5025,,0.64875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1941,,19400925,19410525,19410918,,2625,,,,,,5.3475,,0.80063,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1942,,19410918,19420516,19420913,,2925,,,,,,1.72313,,4.42125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1943,,19420913,19430525,19430917,,2855,,,,,,2.81688,,3.32437,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1944,,19430917,19440525,19440914,,2815,,,,,,3.2575,,2.88,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1945,,19440914,19450525,19450912,,2695,,,,,,4.49812,,1.63813,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1946,,19450912,19460525,19460911,,2765,,,,,,3.76812,,2.35875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1947,,19460911,19470525,19470912,,3145,,,,,,0.0375,,6.08688,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1948,,19470912,19480525,19481003,,2665,,,,,,4.94062,,1.17687,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1949,,19481003,19490606,19490920,,2955,,,,,,1.21812,,4.895,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1950,,19490920,19500520,19500914,,2995,,,,,,0.52125,,5.59,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1951,,19500914,19510615,19510912,,2725,,,,,,4.1,,2.00312,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1952,,19510912,19520525,19520828,,2915,,,,,,1.96812,,4.13375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1953,,19520828,19530524,19530918,,2715,,,,,,4.25375,,1.84375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1954,,19530918,19540607,19540904,,2695,,,,,,4.49875,,1.59688,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1955,,19540904,19550525,19550918,,2605,,,,,,5.43562,,0.655,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1956,,19550918,19560527,19560917,,2725,,,,,,4.15875,,1.64938,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1957,,19560917,19570518,19570910,,2685,,,,,,4.72125,,1.12688,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1958,,19570910,19580602,19580910,,2845,,,,,,2.96062,,2.90125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1959,,19580910,19590517,19590908,,2875,,,,,,2.5575,,3.31375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1960,,19590908,19600528,19600827,,2725,,,,,,4.15688,,1.72625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1961,,19600827,19610525,19610913,,2675,,,,,,4.83188,,1.05625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1962,,19610913,19620428,19620913,,2905,,,,,,2.015,,3.88063,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1963,,19620913,19630525,19630918,,2875,,,,,,2.65563,,3.25125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1964,,19630918,19640520,19640929,,2925,,,,,,1.62625,,4.28562,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1965,,19640929,19650604,19650916,,2615,,,,,,5.38375,,0.5375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1966,,19650916,19660615,19660922,,2625,,,,,,5.33563,,0.5975,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1967,,19660922,19670621,19670915,,2715,,,,,,4.24375,,1.69562,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1968,,19670915,19680525,19680914,,2625,,,,,,5.32062,,0.63,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1969,,19680914,19690518,19690912,,2665,,,,,,4.89438,,1.06125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1970,,19690912,19700617,19700922,,2785,,,,,,3.6025,,2.3575,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1971,,19700922,19710624,19710927,,2845,,,,,,2.96,,3.0075,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1972,,19710927,19720527,19720923,,2745,,,,,,3.9175,,2.0525,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1973,,19720923,19730526,19731011,,2895,,,,,,2.33875,,3.63125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1974,,19731011,19740529,19740914,,2605,,,,,,5.47063,,0.5025,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1975,,19740914,19750629,19750920,,2625,,,,,,5.3675,,0.60813,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1976,,19750920,19760529,19760925,,2785,,,,,,3.58812,,2.39188,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1977,,19760925,19770507,19771015,,2665,,,,,,4.95188,,1.03125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1978,,19771015,19780621,19780915,,2615,,,,,,5.46438,,0.5225,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1979,,19780915,19790528,19790916,,2815,,,,,,3.34313,,2.6475,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1980,,19790916,19800608,19800923,,2605,,,,,,5.50938,,0.48625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1981,,19800923,19810515,19810930,,2655,,,,,,5.06687,,0.93125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1982,,19810930,19820526,19820914,,2865,,,,,,2.78938,,3.21375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1983,,19820914,19830605,19830908,,2865,,,,,,2.69875,,3.31062,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1984,,19830908,19840527,19841028,,2605,,,,,,5.49688,,0.51563,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1985,,19841028,19850525,19850920,,2895,,,,,,2.38937,,3.70063,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1986,,19850920,19860525,19860920,,2915,,,,,,1.83688,,4.12625,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1987,,19860920,19870525,19870920,,2605,,,,,,5.39063,,0.53375,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1988,,19870920,19880525,19880920,,2795,,,,,,3.45125,,2.42875,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1989,,19880920,19890525,19890920,,2815,,,,,,3.16562,,2.67437,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1990,,19890920,19900525,19900929,,2915,,,,,,1.79688,,3.8475,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1991,,19900929,19910521,19910916,,2975,,,,,,0.72625,,4.8075,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1992,,19910916,19920519,19920919,,2915,,,,,,1.74063,,3.77125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1993,,19920919,19930516,19930920,,2815,,,,,,3.17,,2.305,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1994,,19930920,19940513,19940926,,2825,,,,,,2.96875,,2.4825,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
CH,CLARIDENFIRN,2660,1995,,19940926,19950528,19951010,,2665,,,,,,4.61813,,0.81125,,,VAW / ETH Zuerich,"Huss et al. 2015, Journal of Glaciology",very negative MB values in the lowest elevation bands are due to frontal break-off
